latitude,longitude,acq_date,month,acq_time,daynight,confidence,brightness,bright_t31,frp,satellite,instrument,type,source_file,label
16.40578,106.84943,2026-04-11,4,744,D,73,324.84,298.52,30.25,Aqua,MODIS,,nrt,1
16.40306,106.83302,2026-04-11,4,744,D,53,317.29,299.95,15.24,Aqua,MODIS,,nrt,1
16.39741,106.84218,2026-04-11,4,744,D,71,323.98,299.85,28.5,Aqua,MODIS,,nrt,1
18.14257,106.22656,2026-04-11,4,744,D,80,329.83,307.58,35.82,Aqua,MODIS,,nrt,1
18.73582,104.84505,2026-04-11,4,744,D,75,324.5,302.77,48.68,Aqua,MODIS,,nrt,1
18.85105,105.1784,2026-04-11,4,744,D,68,319.77,306.19,20.59,Aqua,MODIS,,nrt,1
19.25211,105.07564,2026-04-11,4,744,D,63,315.31,305.04,15.6,Aqua,MODIS,,nrt,1
19.20641,104.91364,2026-04-11,4,744,D,68,317.04,304.71,20.43,Aqua,MODIS,,nrt,1
19.35934,105.0434,2026-04-11,4,744,D,80,326.04,303.25,45.9,Aqua,MODIS,,nrt,1
19.6614,104.09653,2026-04-11,4,744,D,68,317.08,302.86,24.06,Aqua,MODIS,,nrt,1
19.69324,103.98805,2026-04-11,4,744,D,57,314.3,301.37,16.47,Aqua,MODIS,,nrt,1
19.6933,103.98331,2026-04-11,4,744,D,47,313.72,301.32,14.98,Aqua,MODIS,,nrt,1
20.4298,104.91406,2026-04-11,4,744,D,65,315.83,300.55,18.25,Aqua,MODIS,,nrt,1
20.42586,104.91052,2026-04-11,4,744,D,52,311.96,300.42,11.89,Aqua,MODIS,,nrt,1
20.41633,104.32472,2026-04-11,4,744,D,63,315.24,299.14,24.03,Aqua,MODIS,,nrt,1
20.41209,104.33787,2026-04-11,4,744,D,52,311.95,299.28,16.66,Aqua,MODIS,,nrt,1
20.64554,104.56662,2026-04-11,4,744,D,44,315.39,299.68,18.3,Aqua,MODIS,,nrt,1
20.6977,104.47453,2026-04-11,4,744,D,49,314.0,301.26,15.23,Aqua,MODIS,,nrt,1
20.70291,104.46884,2026-04-11,4,744,D,49,313.92,301.19,13.53,Aqua,MODIS,,nrt,1
20.75496,104.41772,2026-04-11,4,744,D,60,314.93,298.47,17.65,Aqua,MODIS,,nrt,1
20.79154,104.4156,2026-04-11,4,744,D,40,312.3,299.22,13.85,Aqua,MODIS,,nrt,1
21.38125,107.40833,2026-04-11,4,744,D,53,313.79,299.92,8.94,Aqua,MODIS,,nrt,1
20.73839,103.75896,2026-04-11,4,744,D,72,320.23,299.52,39.8,Aqua,MODIS,,nrt,1
21.36636,107.13675,2026-04-11,4,744,D,92,343.57,304.96,57.44,Aqua,MODIS,,nrt,1
21.36443,107.12501,2026-04-11,4,744,D,52,318.14,304.63,10.26,Aqua,MODIS,,nrt,1
21.36963,107.14287,2026-04-11,4,744,D,75,323.78,303.8,18.39,Aqua,MODIS,,nrt,1
21.36761,107.13096,2026-04-11,4,744,D,84,332.52,305.08,33.49,Aqua,MODIS,,nrt,1
21.4464,107.54033,2026-04-11,4,744,D,44,313.46,298.38,8.16,Aqua,MODIS,,nrt,1
21.5519,107.8895,2026-04-11,4,744,D,90,341.46,301.19,47.22,Aqua,MODIS,,nrt,1
21.55017,107.87876,2026-04-11,4,744,D,93,346.79,301.94,59.26,Aqua,MODIS,,nrt,1
21.43754,107.19065,2026-04-11,4,744,D,34,311.77,300.78,5.49,Aqua,MODIS,,nrt,1
20.84525,103.83638,2026-04-11,4,744,D,54,312.45,298.43,19.3,Aqua,MODIS,,nrt,1
21.49961,107.06307,2026-04-11,4,744,D,58,314.69,303.05,8.17,Aqua,MODIS,,nrt,1
20.81251,103.1702,2026-04-11,4,744,D,67,318.17,298.6,38.57,Aqua,MODIS,,nrt,1
21.00421,104.03112,2026-04-11,4,744,D,58,313.61,299.71,13.86,Aqua,MODIS,,nrt,1
21.09092,104.35769,2026-04-11,4,744,D,33,321.16,303.16,28.7,Aqua,MODIS,,nrt,1
21.56436,106.89886,2026-04-11,4,744,D,66,317.23,302.78,11.81,Aqua,MODIS,,nrt,1
21.56528,106.7224,2026-04-11,4,744,D,69,318.49,302.55,15.44,Aqua,MODIS,,nrt,1
20.93509,103.18674,2026-04-11,4,744,D,72,319.74,296.36,44.78,Aqua,MODIS,,nrt,1
20.93062,103.16309,2026-04-11,4,744,D,35,309.95,296.33,15.33,Aqua,MODIS,,nrt,1
21.62901,107.04533,2026-04-11,4,744,D,62,315.53,303.32,9.19,Aqua,MODIS,,nrt,1
20.93261,103.1803,2026-04-11,4,744,D,76,322.84,296.65,56.55,Aqua,MODIS,,nrt,1
21.60481,106.1722,2026-04-11,4,744,D,50,312.26,300.94,8.14,Aqua,MODIS,,nrt,1
21.13389,102.98015,2026-04-11,4,744,D,61,313.23,297.28,27.92,Aqua,MODIS,,nrt,1
21.12988,102.95947,2026-04-11,4,744,D,76,322.4,297.22,59.59,Aqua,MODIS,,nrt,1
21.93123,106.75233,2026-04-11,4,744,D,49,312.69,301.19,7.41,Aqua,MODIS,,nrt,1
21.91827,106.18694,2026-04-11,4,744,D,54,313.89,300.93,9.46,Aqua,MODIS,,nrt,1
22.01342,106.20327,2026-04-11,4,744,D,61,315.83,299.55,12.59,Aqua,MODIS,,nrt,1
21.9722,105.96438,2026-04-11,4,744,D,62,316.0,299.19,14.21,Aqua,MODIS,,nrt,1
21.94896,105.76823,2026-04-11,4,744,D,70,319.39,299.29,18.14,Aqua,MODIS,,nrt,1
21.94646,105.75385,2026-04-11,4,744,D,66,317.58,299.32,15.68,Aqua,MODIS,,nrt,1
22.10291,106.48223,2026-04-11,4,744,D,48,313.62,301.18,7.76,Aqua,MODIS,,nrt,1
21.9348,105.40846,2026-04-11,4,744,D,82,329.37,298.85,42.71,Aqua,MODIS,,nrt,1
22.09564,106.26024,2026-04-11,4,744,D,68,319.37,301.24,16.4,Aqua,MODIS,,nrt,1
22.24974,106.3168,2026-04-11,4,744,D,72,322.04,300.28,20.28,Aqua,MODIS,,nrt,1
22.15455,105.75811,2026-04-11,4,744,D,37,313.22,298.21,9.15,Aqua,MODIS,,nrt,1
22.15217,105.74433,2026-04-11,4,744,D,54,315.28,298.43,12.85,Aqua,MODIS,,nrt,1
22.25069,106.32333,2026-04-11,4,744,D,51,315.37,300.23,10.21,Aqua,MODIS,,nrt,1
22.24848,106.31071,2026-04-11,4,744,D,43,314.25,299.92,8.95,Aqua,MODIS,,nrt,1
22.14953,105.75282,2026-04-11,4,744,D,33,314.55,298.16,11.02,Aqua,MODIS,,nrt,1
22.28946,106.36731,2026-04-11,4,744,D,69,319.98,299.86,17.21,Aqua,MODIS,,nrt,1
22.28729,106.35474,2026-04-11,4,744,D,62,317.06,300.1,12.95,Aqua,MODIS,,nrt,1
22.28645,106.28969,2026-04-11,4,744,D,42,313.05,300.02,7.98,Aqua,MODIS,,nrt,1
22.32385,106.3869,2026-04-11,4,744,D,70,321.1,300.64,18.78,Aqua,MODIS,,nrt,1
22.3218,106.37487,2026-04-11,4,744,D,78,326.34,300.37,27.68,Aqua,MODIS,,nrt,1
22.30872,106.29818,2026-04-11,4,744,D,87,336.57,300.71,48.43,Aqua,MODIS,,nrt,1
22.30659,106.28577,2026-04-11,4,744,D,86,335.56,300.44,46.76,Aqua,MODIS,,nrt,1
21.70505,102.97987,2026-04-11,4,744,D,41,313.59,298.47,20.9,Aqua,MODIS,,nrt,1
19.69096,103.96928,2026-04-11,4,1355,N,79,310.44,298.44,7.88,Terra,MODIS,,nrt,1
20.40193,104.57066,2026-04-11,4,1355,N,45,305.86,295.27,6.32,Terra,MODIS,,nrt,1
20.41123,104.56818,2026-04-11,4,1355,N,71,307.79,294.14,8.18,Terra,MODIS,,nrt,1
20.41698,104.57176,2026-04-11,4,1355,N,78,310.2,293.89,10.37,Terra,MODIS,,nrt,1
19.69353,103.98917,2026-04-11,4,1355,N,81,311.23,297.94,8.29,Terra,MODIS,,nrt,1
19.69484,103.99927,2026-04-11,4,1355,N,91,315.38,298.43,11.83,Terra,MODIS,,nrt,1
10.1656,104.99576,2026-04-11,4,1355,N,42,304.43,293.77,4.39,Terra,MODIS,,nrt,1
10.70625,107.75031,2026-04-11,4,1355,N,69,308.79,294.4,11.29,Terra,MODIS,,nrt,1
10.7471,107.67609,2026-04-11,4,1355,N,93,317.07,295.46,20.09,Terra,MODIS,,nrt,1
10.66775,105.23829,2026-04-11,4,1355,N,83,313.07,297.06,9.95,Terra,MODIS,,nrt,1
10.78734,105.37581,2026-04-11,4,1355,N,74,310.08,296.52,7.69,Terra,MODIS,,nrt,1
11.86547,107.32244,2026-04-11,4,1355,N,67,306.04,294.35,7.73,Terra,MODIS,,nrt,1
12.06949,108.81184,2026-04-11,4,1355,N,100,324.44,293.61,47.85,Terra,MODIS,,nrt,1
12.2679,108.93882,2026-04-11,4,1355,N,67,306.2,293.99,11.85,Terra,MODIS,,nrt,1
12.26594,108.92252,2026-04-11,4,1355,N,100,325.29,294.06,49.89,Terra,MODIS,,nrt,1
12.87729,108.57742,2026-04-11,4,1355,N,80,311.71,295.11,18.54,Terra,MODIS,,nrt,1
12.87542,108.5619,2026-04-11,4,1355,N,68,308.13,294.94,12.96,Terra,MODIS,,nrt,1
12.89227,108.51263,2026-04-11,4,1355,N,100,321.21,294.85,36.24,Terra,MODIS,,nrt,1
13.21616,108.72428,2026-04-11,4,1355,N,54,306.46,295.37,8.79,Terra,MODIS,,nrt,1
13.2142,108.70844,2026-04-11,4,1355,N,69,309.35,295.62,13.62,Terra,MODIS,,nrt,1
13.21372,108.71789,2026-04-11,4,1355,N,81,312.65,295.59,18.35,Terra,MODIS,,nrt,1
13.2289,108.74824,2026-04-11,4,1355,N,49,306.09,295.25,8.92,Terra,MODIS,,nrt,1
13.98475,108.45664,2026-04-11,4,1355,N,71,308.84,296.58,13.81,Terra,MODIS,,nrt,1
14.06648,108.56869,2026-04-11,4,1355,N,74,309.57,295.27,17.77,Terra,MODIS,,nrt,1
16.27673,106.94576,2026-04-11,4,1355,N,44,305.97,295.63,7.99,Terra,MODIS,,nrt,1
21.25824,103.7113,2026-04-11,4,1357,N,100,323.91,294.49,22.98,Terra,MODIS,,nrt,1
21.27003,103.65734,2026-04-11,4,1357,N,58,305.21,294.16,5.43,Terra,MODIS,,nrt,1
21.3558,103.46406,2026-04-11,4,1357,N,66,306.34,294.63,6.03,Terra,MODIS,,nrt,1
21.35446,103.45367,2026-04-11,4,1357,N,60,305.44,294.69,5.05,Terra,MODIS,,nrt,1
21.48081,102.93931,2026-04-11,4,1357,N,58,303.92,293.27,4.51,Terra,MODIS,,nrt,1
21.60361,103.45962,2026-04-11,4,1357,N,85,312.41,294.13,10.77,Terra,MODIS,,nrt,1
21.6024,103.45011,2026-04-11,4,1357,N,95,317.46,295.03,15.31,Terra,MODIS,,nrt,1
21.75714,103.65115,2026-04-11,4,1357,N,79,320.16,295.93,19.31,Terra,MODIS,,nrt,1
21.72753,103.20467,2026-04-11,4,1357,N,76,309.0,295.65,7.06,Terra,MODIS,,nrt,1
21.73794,102.79298,2026-04-11,4,1357,N,100,343.15,295.34,49.58,Terra,MODIS,,nrt,1
21.73666,102.78329,2026-04-11,4,1357,N,91,315.35,294.07,12.58,Terra,MODIS,,nrt,1
21.75375,102.62646,2026-04-11,4,1357,N,58,304.04,292.81,4.96,Terra,MODIS,,nrt,1
20.72938,104.40214,2026-04-11,4,1357,N,69,307.6,296.2,6.22,Terra,MODIS,,nrt,1
20.72799,104.39101,2026-04-11,4,1357,N,79,310.68,296.68,8.95,Terra,MODIS,,nrt,1
20.78497,104.4186,2026-04-11,4,1357,N,49,305.13,294.72,5.36,Terra,MODIS,,nrt,1
20.76837,103.40493,2026-04-11,4,1357,N,57,304.78,294.24,5.1,Terra,MODIS,,nrt,1
20.83129,103.17967,2026-04-11,4,1357,N,70,307.79,295.26,6.72,Terra,MODIS,,nrt,1
20.83002,103.16994,2026-04-11,4,1357,N,100,320.8,295.55,18.12,Terra,MODIS,,nrt,1
20.82877,103.16034,2026-04-11,4,1357,N,53,305.98,294.78,5.22,Terra,MODIS,,nrt,1
20.88486,103.45177,2026-04-11,4,1357,N,43,302.76,292.38,4.81,Terra,MODIS,,nrt,1
20.93163,103.74345,2026-04-11,4,1357,N,72,308.65,295.55,7.6,Terra,MODIS,,nrt,1
20.88614,103.32033,2026-04-11,4,1357,N,57,304.82,293.19,5.61,Terra,MODIS,,nrt,1
20.88495,103.31109,2026-04-11,4,1357,N,74,309.02,293.77,8.52,Terra,MODIS,,nrt,1
21.01286,104.03055,2026-04-11,4,1357,N,84,312.89,295.96,10.64,Terra,MODIS,,nrt,1
21.09313,104.37104,2026-04-11,4,1357,N,79,311.12,298.09,8.47,Terra,MODIS,,nrt,1
20.94252,103.18711,2026-04-11,4,1357,N,95,317.69,293.9,15.17,Terra,MODIS,,nrt,1
20.98336,103.21397,2026-04-11,4,1357,N,45,305.96,295.18,5.24,Terra,MODIS,,nrt,1
20.97082,103.11671,2026-04-11,4,1357,N,72,308.15,292.73,7.66,Terra,MODIS,,nrt,1
20.96956,103.10695,2026-04-11,4,1357,N,100,321.43,292.46,19.3,Terra,MODIS,,nrt,1
20.99734,103.25166,2026-04-11,4,1357,N,100,321.19,295.49,18.3,Terra,MODIS,,nrt,1
20.99609,103.24196,2026-04-11,4,1357,N,82,311.73,294.82,9.24,Terra,MODIS,,nrt,1
20.99227,103.21228,2026-04-11,4,1357,N,84,312.62,294.21,10.29,Terra,MODIS,,nrt,1
21.00633,103.25056,2026-04-11,4,1357,N,100,322.8,295.75,20.05,Terra,MODIS,,nrt,1
21.00504,103.24051,2026-04-11,4,1357,N,83,312.25,294.49,9.55,Terra,MODIS,,nrt,1
21.01402,103.2393,2026-04-11,4,1357,N,63,306.18,294.81,5.3,Terra,MODIS,,nrt,1
21.01277,103.22961,2026-04-11,4,1357,N,79,310.49,294.68,8.53,Terra,MODIS,,nrt,1
21.25957,103.72189,2026-04-11,4,1357,N,69,307.62,294.61,6.92,Terra,MODIS,,nrt,1
13.53195,108.43239,2026-04-11,4,1953,N,64,305.5,295.39,11.4,Aqua,MODIS,,nrt,1
13.23889,108.75172,2026-04-11,4,1953,N,77,309.33,295.32,15.86,Aqua,MODIS,,nrt,1
13.23523,108.74546,2026-04-11,4,1953,N,81,311.06,295.28,17.35,Aqua,MODIS,,nrt,1
12.55099,108.72423,2026-04-11,4,1953,N,61,304.99,292.89,11.14,Aqua,MODIS,,nrt,1
12.2915,108.17213,2026-04-11,4,1953,N,62,304.79,293.01,11.56,Aqua,MODIS,,nrt,1
12.29234,108.16538,2026-04-11,4,1953,N,55,303.35,293.01,10.33,Aqua,MODIS,,nrt,1
18.75559,105.20668,2026-04-12,4,204,D,64,312.81,301.18,6.0,Terra,MODIS,,nrt,1
17.31668,106.20829,2026-04-12,4,204,D,85,333.09,303.3,28.16,Terra,MODIS,,nrt,1
17.31528,106.21771,2026-04-12,4,204,D,65,318.57,301.35,11.06,Terra,MODIS,,nrt,1
17.30641,106.21613,2026-04-12,4,204,D,70,320.21,301.66,12.7,Terra,MODIS,,nrt,1
16.61512,106.57253,2026-04-12,4,204,D,90,340.97,303.99,38.99,Terra,MODIS,,nrt,1
16.49463,106.7577,2026-04-12,4,204,D,48,316.1,301.6,6.6,Terra,MODIS,,nrt,1
16.43344,106.97365,2026-04-12,4,204,D,49,315.21,303.05,7.51,Terra,MODIS,,nrt,1
16.2626,106.94316,2026-04-12,4,204,D,38,314.91,302.61,7.58,Terra,MODIS,,nrt,1
15.92827,107.71207,2026-04-12,4,204,D,72,318.27,298.81,15.36,Terra,MODIS,,nrt,1
15.93339,107.59287,2026-04-12,4,204,D,54,310.67,298.08,7.54,Terra,MODIS,,nrt,1
15.91183,107.6688,2026-04-12,4,204,D,64,314.04,298.59,10.43,Terra,MODIS,,nrt,1
15.8367,107.49299,2026-04-12,4,204,D,35,309.06,297.91,6.44,Terra,MODIS,,nrt,1
15.49404,108.17451,2026-04-12,4,204,D,62,312.11,300.26,8.59,Terra,MODIS,,nrt,1
15.3446,108.65634,2026-04-12,4,204,D,52,310.82,298.37,7.32,Terra,MODIS,,nrt,1
15.35859,108.25189,2026-04-12,4,204,D,61,311.87,299.05,8.35,Terra,MODIS,,nrt,1
18.16355,106.16832,2026-04-12,4,204,D,61,318.37,305.0,8.61,Terra,MODIS,,nrt,1
15.32653,107.8013,2026-04-12,4,204,D,71,317.91,299.05,15.96,Terra,MODIS,,nrt,1
15.02958,108.44701,2026-04-12,4,204,D,72,316.97,299.92,13.4,Terra,MODIS,,nrt,1
14.972,108.47617,2026-04-12,4,204,D,67,316.21,299.05,12.42,Terra,MODIS,,nrt,1
14.97554,108.47069,2026-04-12,4,204,D,35,312.45,298.94,8.07,Terra,MODIS,,nrt,1
14.66138,108.74222,2026-04-12,4,204,D,63,312.05,298.61,10.75,Terra,MODIS,,nrt,1
15.32251,108.28331,2026-04-12,4,204,D,71,316.59,298.94,15.1,Terra,MODIS,,nrt,1
14.41019,108.58112,2026-04-12,4,204,D,80,325.85,297.15,35.57,Terra,MODIS,,nrt,1
14.16351,108.52368,2026-04-12,4,204,D,36,320.4,299.27,17.73,Terra,MODIS,,nrt,1
22.56763,106.25497,2026-04-12,4,204,D,53,310.19,296.98,5.68,Terra,MODIS,,nrt,1
22.56628,106.26439,2026-04-12,4,204,D,68,315.76,296.92,10.09,Terra,MODIS,,nrt,1
22.47664,106.49442,2026-04-12,4,204,D,42,315.01,297.46,7.56,Terra,MODIS,,nrt,1
22.47528,106.50388,2026-04-12,4,204,D,46,314.07,297.46,7.1,Terra,MODIS,,nrt,1
22.46266,106.28016,2026-04-12,4,204,D,75,320.28,296.86,13.45,Terra,MODIS,,nrt,1
22.47405,106.13757,2026-04-12,4,204,D,83,328.54,297.36,23.14,Terra,MODIS,,nrt,1
22.47271,106.14699,2026-04-12,4,204,D,49,308.93,296.66,4.71,Terra,MODIS,,nrt,1
22.4653,106.13615,2026-04-12,4,204,D,43,308.21,296.93,4.19,Terra,MODIS,,nrt,1
22.57477,105.07363,2026-04-12,4,204,D,67,314.21,296.04,8.81,Terra,MODIS,,nrt,1
22.37741,106.23093,2026-04-12,4,204,D,71,317.09,297.21,10.39,Terra,MODIS,,nrt,1
22.33507,106.25658,2026-04-12,4,204,D,55,310.16,297.7,5.05,Terra,MODIS,,nrt,1
22.33373,106.26598,2026-04-12,4,204,D,73,318.8,297.95,12.27,Terra,MODIS,,nrt,1
22.32564,106.32242,2026-04-12,4,204,D,70,316.77,297.44,10.32,Terra,MODIS,,nrt,1
22.31887,106.36942,2026-04-12,4,204,D,57,310.87,296.86,5.7,Terra,MODIS,,nrt,1
22.2913,106.2495,2026-04-12,4,204,D,79,324.05,297.7,17.66,Terra,MODIS,,nrt,1
22.28726,106.27769,2026-04-12,4,204,D,66,314.34,297.88,8.47,Terra,MODIS,,nrt,1
20.76894,103.41542,2026-04-12,4,204,D,50,313.37,298.8,6.66,Terra,MODIS,,nrt,1
20.76124,103.32675,2026-04-12,4,204,D,81,325.72,298.24,24.93,Terra,MODIS,,nrt,1
20.72387,103.61587,2026-04-12,4,204,D,44,310.45,298.48,6.06,Terra,MODIS,,nrt,1
20.40173,105.90219,2026-04-12,4,204,D,65,313.69,302.18,5.94,Terra,MODIS,,nrt,1
20.36259,105.529,2026-04-12,4,204,D,57,310.04,299.73,4.6,Terra,MODIS,,nrt,1
20.18224,105.03419,2026-04-12,4,204,D,55,308.89,298.63,4.83,Terra,MODIS,,nrt,1
19.99939,105.29578,2026-04-12,4,204,D,63,311.75,299.42,5.85,Terra,MODIS,,nrt,1
19.84204,105.42026,2026-04-12,4,204,D,58,310.11,299.67,4.63,Terra,MODIS,,nrt,1
19.68196,105.37357,2026-04-12,4,204,D,61,311.35,299.78,5.74,Terra,MODIS,,nrt,1
19.76361,104.66148,2026-04-12,4,204,D,77,321.81,298.96,15.62,Terra,MODIS,,nrt,1
19.76229,104.67103,2026-04-12,4,204,D,59,310.49,298.55,5.85,Terra,MODIS,,nrt,1
19.61703,105.3257,2026-04-12,4,204,D,61,311.64,300.7,5.73,Terra,MODIS,,nrt,1
19.58887,105.12543,2026-04-12,4,204,D,93,344.96,298.98,48.52,Terra,MODIS,,nrt,1
19.58495,105.15331,2026-04-12,4,204,D,57,310.35,298.87,5.2,Terra,MODIS,,nrt,1
19.47496,105.67515,2026-04-12,4,204,D,56,313.29,302.83,5.58,Terra,MODIS,,nrt,1
19.64671,104.0315,2026-04-12,4,204,D,74,319.2,299.27,12.26,Terra,MODIS,,nrt,1
19.64534,104.04174,2026-04-12,4,204,D,63,312.72,299.77,6.15,Terra,MODIS,,nrt,1
19.28988,105.34485,2026-04-12,4,204,D,78,322.97,303.4,13.66,Terra,MODIS,,nrt,1
19.22242,105.4223,2026-04-12,4,204,D,69,315.81,300.55,8.04,Terra,MODIS,,nrt,1
19.10524,105.40765,2026-04-12,4,204,D,75,320.21,301.62,12.21,Terra,MODIS,,nrt,1
19.10392,105.41687,2026-04-12,4,204,D,75,319.68,302.2,11.55,Terra,MODIS,,nrt,1
19.07369,105.44044,2026-04-12,4,204,D,54,312.21,301.3,4.97,Terra,MODIS,,nrt,1
19.0452,105.30721,2026-04-12,4,204,D,73,318.15,301.87,10.09,Terra,MODIS,,nrt,1
18.7569,105.19749,2026-04-12,4,204,D,66,313.67,301.53,6.92,Terra,MODIS,,nrt,1
17.52398,106.49371,2026-04-12,4,204,D,77,323.22,305.16,13.05,Terra,MODIS,,nrt,1
22.27175,106.3233,2026-04-12,4,204,D,61,312.24,297.77,6.69,Terra,MODIS,,nrt,1
22.21333,106.60289,2026-04-12,4,204,D,58,311.14,298.31,5.64,Terra,MODIS,,nrt,1
22.21196,106.6123,2026-04-12,4,204,D,55,310.4,298.19,5.05,Terra,MODIS,,nrt,1
22.17996,106.62964,2026-04-12,4,204,D,53,309.57,298.32,4.36,Terra,MODIS,,nrt,1
22.14942,106.34508,2026-04-12,4,204,D,58,310.85,297.58,5.69,Terra,MODIS,,nrt,1
22.15489,106.09969,2026-04-12,4,204,D,56,310.26,297.81,5.23,Terra,MODIS,,nrt,1
22.32695,104.72552,2026-04-12,4,204,D,53,309.26,297.2,4.44,Terra,MODIS,,nrt,1
22.21868,105.25727,2026-04-12,4,204,D,57,310.46,297.73,4.96,Terra,MODIS,,nrt,1
22.11535,105.66325,2026-04-12,4,204,D,55,310.29,296.14,5.1,Terra,MODIS,,nrt,1
21.95752,106.76406,2026-04-12,4,204,D,79,323.79,298.32,17.87,Terra,MODIS,,nrt,1
22.10525,105.67126,2026-04-12,4,204,D,43,309.32,296.46,4.25,Terra,MODIS,,nrt,1
22.1457,105.24928,2026-04-12,4,204,D,62,312.29,298.2,5.92,Terra,MODIS,,nrt,1
22.01849,106.15766,2026-04-12,4,204,D,79,324.39,297.84,17.36,Terra,MODIS,,nrt,1
21.94085,106.69368,2026-04-12,4,204,D,68,315.11,299.59,7.93,Terra,MODIS,,nrt,1
22.00839,106.16564,2026-04-12,4,204,D,75,320.45,297.7,13.14,Terra,MODIS,,nrt,1
22.44412,102.77034,2026-04-12,4,204,D,53,313.32,295.56,10.96,Terra,MODIS,,nrt,1
22.4426,102.78313,2026-04-12,4,204,D,67,315.93,295.75,14.83,Terra,MODIS,,nrt,1
22.0615,105.58096,2026-04-12,4,204,D,61,312.11,295.43,6.34,Terra,MODIS,,nrt,1
21.98555,106.11757,2026-04-12,4,204,D,64,313.46,297.5,8.11,Terra,MODIS,,nrt,1
21.98421,106.12695,2026-04-12,4,204,D,67,314.95,297.63,9.15,Terra,MODIS,,nrt,1
21.96,106.17104,2026-04-12,4,204,D,57,310.71,297.73,5.67,Terra,MODIS,,nrt,1
21.97801,105.98199,2026-04-12,4,204,D,40,308.07,297.5,3.88,Terra,MODIS,,nrt,1
21.93845,106.19635,2026-04-12,4,204,D,78,323.32,298.29,15.28,Terra,MODIS,,nrt,1
21.93441,106.22449,2026-04-12,4,204,D,53,312.44,298.41,5.88,Terra,MODIS,,nrt,1
21.95894,105.86367,2026-04-12,4,204,D,61,312.08,297.08,7.27,Terra,MODIS,,nrt,1
21.95761,105.87313,2026-04-12,4,204,D,62,312.66,296.7,7.92,Terra,MODIS,,nrt,1
21.99733,105.38013,2026-04-12,4,204,D,53,309.87,298.54,4.69,Terra,MODIS,,nrt,1
21.8848,106.11414,2026-04-12,4,204,D,62,314.63,297.33,8.02,Terra,MODIS,,nrt,1
21.88346,106.12352,2026-04-12,4,204,D,62,312.61,297.99,6.66,Terra,MODIS,,nrt,1
21.96117,105.51041,2026-04-12,4,204,D,73,319.16,298.06,12.12,Terra,MODIS,,nrt,1
21.95237,105.50902,2026-04-12,4,204,D,44,310.9,296.93,4.79,Terra,MODIS,,nrt,1
21.69082,107.31514,2026-04-12,4,204,D,71,316.77,299.81,10.81,Terra,MODIS,,nrt,1
21.90123,105.80953,2026-04-12,4,204,D,79,324.77,298.27,17.62,Terra,MODIS,,nrt,1
21.6863,107.28446,2026-04-12,4,204,D,58,310.71,298.91,6.17,Terra,MODIS,,nrt,1
21.68483,107.29429,2026-04-12,4,204,D,44,310.1,298.91,5.08,Terra,MODIS,,nrt,1
21.5868,107.87785,2026-04-12,4,204,D,80,325.51,298.5,20.59,Terra,MODIS,,nrt,1
22.22727,103.20979,2026-04-12,4,204,D,61,311.43,298.97,7.91,Terra,MODIS,,nrt,1
21.92898,105.41825,2026-04-12,4,204,D,51,309.61,298.18,4.28,Terra,MODIS,,nrt,1
21.904,105.59805,2026-04-12,4,204,D,63,313.02,296.51,6.5,Terra,MODIS,,nrt,1
21.66528,107.18198,2026-04-12,4,204,D,75,320.48,299.57,14.03,Terra,MODIS,,nrt,1
21.78392,106.23566,2026-04-12,4,204,D,47,308.79,297.72,3.93,Terra,MODIS,,nrt,1
21.77041,106.32939,2026-04-12,4,204,D,68,315.66,297.8,9.65,Terra,MODIS,,nrt,1
21.76572,106.2999,2026-04-12,4,204,D,73,318.85,297.84,11.89,Terra,MODIS,,nrt,1
21.65371,107.06574,2026-04-12,4,204,D,87,333.85,299.64,30.69,Terra,MODIS,,nrt,1
21.75696,106.29847,2026-04-12,4,204,D,67,315.12,297.62,8.42,Terra,MODIS,,nrt,1
21.68845,106.76913,2026-04-12,4,204,D,67,314.96,297.42,9.36,Terra,MODIS,,nrt,1
21.6745,106.8639,2026-04-12,4,204,D,55,310.2,297.43,5.79,Terra,MODIS,,nrt,1
21.6731,106.87341,2026-04-12,4,204,D,46,308.57,297.43,4.66,Terra,MODIS,,nrt,1
21.66888,106.90208,2026-04-12,4,204,D,72,317.86,298.14,11.69,Terra,MODIS,,nrt,1
21.58683,107.45223,2026-04-12,4,204,D,86,333.43,299.48,30.82,Terra,MODIS,,nrt,1
21.62002,107.10915,2026-04-12,4,204,D,79,323.6,298.75,17.93,Terra,MODIS,,nrt,1
21.61858,107.1188,2026-04-12,4,204,D,44,308.24,298.22,4.17,Terra,MODIS,,nrt,1
21.85052,105.4482,2026-04-12,4,204,D,73,318.67,298.85,11.24,Terra,MODIS,,nrt,1
21.59673,107.20403,2026-04-12,4,204,D,54,309.74,298.94,4.78,Terra,MODIS,,nrt,1
21.59092,107.2427,2026-04-12,4,204,D,51,309.16,298.61,5.31,Terra,MODIS,,nrt,1
21.89016,104.81914,2026-04-12,4,204,D,55,310.68,297.66,4.79,Terra,MODIS,,nrt,1
21.48125,107.66152,2026-04-12,4,204,D,58,311.42,298.57,6.02,Terra,MODIS,,nrt,1
21.47974,107.67152,2026-04-12,4,204,D,68,315.15,298.57,9.33,Terra,MODIS,,nrt,1
21.80299,105.38593,2026-04-12,4,204,D,50,309.48,297.81,4.36,Terra,MODIS,,nrt,1
