latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,source_file
21.64986,107.12151,309.58,1.03,1.02,2026-04-07,204,Terra,MODIS,55,6.1NRT,298.39,4.85,D,,nrt
21.62649,107.27644,311.71,1.04,1.02,2026-04-07,204,Terra,MODIS,62,6.1NRT,298.17,6.93,D,,nrt
21.93425,105.07852,310.3,1.02,1.01,2026-04-07,204,Terra,MODIS,57,6.1NRT,296.78,5.03,D,,nrt
21.67625,106.76311,308.94,1.02,1.01,2026-04-07,204,Terra,MODIS,52,6.1NRT,297.74,4.72,D,,nrt
22.04173,103.92945,311.6,1.11,1.05,2026-04-07,204,Terra,MODIS,62,6.1NRT,296.78,8.18,D,,nrt
21.62045,106.94269,315.31,1.02,1.01,2026-04-07,204,Terra,MODIS,69,6.1NRT,297.65,9.91,D,,nrt
21.55936,107.16899,309.23,1.04,1.02,2026-04-07,204,Terra,MODIS,53,6.1NRT,297.66,5.08,D,,nrt
21.46754,107.40818,309.88,1.06,1.03,2026-04-07,204,Terra,MODIS,56,6.1NRT,297.83,5.07,D,,nrt
22.07347,102.9621,313.3,1.24,1.11,2026-04-07,204,Terra,MODIS,67,6.1NRT,298.02,10.08,D,,nrt
21.49072,107.13202,310.74,1.04,1.02,2026-04-07,204,Terra,MODIS,58,6.1NRT,297.66,6.38,D,,nrt
21.48928,107.14159,310.42,1.04,1.02,2026-04-07,204,Terra,MODIS,57,6.1NRT,297.36,6.12,D,,nrt
21.63881,106.06094,314.63,1.0,1.0,2026-04-07,204,Terra,MODIS,67,6.1NRT,298.17,7.92,D,,nrt
21.63006,106.05953,317.28,1.0,1.0,2026-04-07,204,Terra,MODIS,71,6.1NRT,297.96,10.2,D,,nrt
21.48307,107.06151,312.94,1.03,1.02,2026-04-07,204,Terra,MODIS,64,6.1NRT,297.7,7.78,D,,nrt
21.48162,107.07121,311.9,1.03,1.02,2026-04-07,204,Terra,MODIS,62,6.1NRT,297.65,7.04,D,,nrt
21.45088,107.21485,308.97,1.04,1.02,2026-04-07,204,Terra,MODIS,52,6.1NRT,297.25,4.64,D,,nrt
21.69961,105.31201,309.55,1.01,1.01,2026-04-07,204,Terra,MODIS,40,6.1NRT,297.37,4.06,D,,nrt
21.42565,107.20039,308.29,1.04,1.02,2026-04-07,204,Terra,MODIS,36,6.1NRT,296.26,4.01,D,,nrt
10.97637,107.49088,312.48,1.43,1.18,2026-04-07,206,Terra,MODIS,33,6.1NRT,297.86,10.01,D,,nrt
10.77073,106.61986,318.8,1.27,1.12,2026-04-07,206,Terra,MODIS,61,6.1NRT,302.22,11.31,D,,nrt
10.72791,106.44344,315.51,1.24,1.11,2026-04-07,206,Terra,MODIS,58,6.1NRT,301.72,8.62,D,,nrt
10.59424,106.43311,316.98,1.24,1.11,2026-04-07,206,Terra,MODIS,66,6.1NRT,303.11,8.93,D,,nrt
10.74589,105.16969,317.65,1.07,1.03,2026-04-07,206,Terra,MODIS,65,6.1NRT,302.3,8.76,D,,nrt
10.5274,104.89774,319.7,1.05,1.03,2026-04-07,206,Terra,MODIS,69,6.1NRT,301.55,11.02,D,,nrt
10.49654,104.60367,321.3,1.03,1.02,2026-04-07,206,Terra,MODIS,72,6.1NRT,302.45,12.03,D,,nrt
10.41358,104.72636,316.37,1.04,1.02,2026-04-07,206,Terra,MODIS,62,6.1NRT,301.06,6.73,D,,nrt
10.28691,105.14871,333.94,1.08,1.04,2026-04-07,206,Terra,MODIS,85,6.1NRT,303.29,29.01,D,,nrt
10.28548,105.15826,320.5,1.08,1.04,2026-04-07,206,Terra,MODIS,72,6.1NRT,302.74,11.71,D,,nrt
10.14924,104.89357,315.88,1.06,1.03,2026-04-07,206,Terra,MODIS,63,6.1NRT,302.17,7.07,D,,nrt
10.13046,104.95802,318.5,1.07,1.03,2026-04-07,206,Terra,MODIS,50,6.1NRT,302.81,7.26,D,,nrt
9.63997,105.95651,314.84,1.2,1.09,2026-04-07,206,Terra,MODIS,46,6.1NRT,302.35,7.63,D,,nrt
14.75803,107.93559,314.15,1.34,1.15,2026-04-07,206,Terra,MODIS,62,6.1NRT,298.66,12.54,D,,nrt
14.75598,107.9484,315.86,1.35,1.15,2026-04-07,206,Terra,MODIS,69,6.1NRT,298.48,14.0,D,,nrt
14.36459,108.85657,312.81,1.58,1.24,2026-04-07,206,Terra,MODIS,61,6.1NRT,301.49,11.78,D,,nrt
14.28657,108.05564,319.6,1.39,1.17,2026-04-07,206,Terra,MODIS,75,6.1NRT,298.83,19.04,D,,nrt
14.08055,108.76099,318.24,1.57,1.23,2026-04-07,206,Terra,MODIS,68,6.1NRT,301.52,16.47,D,,nrt
13.83401,108.39923,326.65,1.49,1.21,2026-04-07,206,Terra,MODIS,78,6.1NRT,302.75,30.38,D,,nrt
16.64432,107.24566,313.74,1.16,1.07,2026-04-07,206,Terra,MODIS,57,6.1NRT,303.37,6.07,D,,nrt
16.64269,107.25615,319.17,1.16,1.07,2026-04-07,206,Terra,MODIS,70,6.1NRT,303.09,11.81,D,,nrt
16.73894,106.50594,318.26,1.07,1.03,2026-04-07,206,Terra,MODIS,67,6.1NRT,298.8,11.87,D,,nrt
16.73746,106.51568,315.14,1.07,1.03,2026-04-07,206,Terra,MODIS,58,6.1NRT,299.36,9.08,D,,nrt
16.61022,106.56376,318.63,1.08,1.04,2026-04-07,206,Terra,MODIS,62,6.1NRT,301.69,8.93,D,,nrt
16.60876,106.57354,324.59,1.08,1.04,2026-04-07,206,Terra,MODIS,76,6.1NRT,301.88,15.58,D,,nrt
15.94896,107.6161,311.49,1.24,1.1,2026-04-07,206,Terra,MODIS,59,6.1NRT,298.77,8.81,D,,nrt
15.91823,107.62268,328.12,1.24,1.11,2026-04-07,206,Terra,MODIS,82,6.1NRT,300.26,29.74,D,,nrt
15.91641,107.63422,355.85,1.24,1.11,2026-04-07,206,Terra,MODIS,98,6.1NRT,301.93,97.47,D,,nrt
15.91465,107.64533,311.53,1.24,1.11,2026-04-07,206,Terra,MODIS,59,6.1NRT,299.33,8.05,D,,nrt
15.44089,107.84208,310.35,1.29,1.13,2026-04-07,206,Terra,MODIS,52,6.1NRT,300.07,6.34,D,,nrt
15.09229,108.66367,315.32,1.48,1.2,2026-04-07,206,Terra,MODIS,70,6.1NRT,301.32,12.44,D,,nrt
14.96269,107.81277,312.06,1.31,1.14,2026-04-07,206,Terra,MODIS,35,6.1NRT,300.76,8.43,D,,nrt
12.81318,108.08347,315.02,1.47,1.2,2026-04-07,206,Terra,MODIS,55,6.1NRT,302.28,10.05,D,,nrt
12.21489,108.05003,311.42,1.5,1.21,2026-04-07,206,Terra,MODIS,46,6.1NRT,298.29,9.15,D,,nrt
11.99947,106.49855,319.04,1.2,1.09,2026-04-07,206,Terra,MODIS,48,6.1NRT,303.78,6.37,D,,nrt
11.51093,106.82435,317.43,1.27,1.12,2026-04-07,206,Terra,MODIS,66,6.1NRT,300.08,10.27,D,,nrt
11.50757,106.56783,315.49,1.23,1.1,2026-04-07,206,Terra,MODIS,44,6.1NRT,302.48,8.21,D,,nrt
11.29155,106.57806,316.79,1.24,1.11,2026-04-07,206,Terra,MODIS,24,6.1NRT,301.85,6.48,D,,nrt
11.21733,106.39436,314.01,1.21,1.09,2026-04-07,206,Terra,MODIS,32,6.1NRT,301.26,6.64,D,,nrt
11.20774,106.39289,315.49,1.21,1.09,2026-04-07,206,Terra,MODIS,58,6.1NRT,301.21,8.46,D,,nrt
11.16675,106.53068,315.59,1.24,1.1,2026-04-07,206,Terra,MODIS,58,6.1NRT,300.03,9.56,D,,nrt
11.14019,106.55367,318.3,1.24,1.11,2026-04-07,206,Terra,MODIS,47,6.1NRT,302.36,10.37,D,,nrt
11.13382,106.53027,319.42,1.24,1.11,2026-04-07,206,Terra,MODIS,41,6.1NRT,302.98,11.71,D,,nrt
10.99642,107.42963,318.68,1.42,1.18,2026-04-07,206,Terra,MODIS,66,6.1NRT,298.8,16.37,D,,nrt
10.66618,105.59229,336.65,1.46,1.19,2026-04-07,824,Aqua,MODIS,85,6.1NRT,304.6,48.28,D,,nrt
9.09088,104.98972,320.1,1.26,1.12,2026-04-07,824,Aqua,MODIS,61,6.1NRT,305.53,10.32,D,,nrt
9.80038,105.46223,327.78,1.39,1.17,2026-04-07,824,Aqua,MODIS,79,6.1NRT,304.95,25.88,D,,nrt
9.78568,105.35326,322.42,1.36,1.16,2026-04-07,824,Aqua,MODIS,70,6.1NRT,306.05,15.09,D,,nrt
9.80591,105.35041,322.61,1.36,1.16,2026-04-07,824,Aqua,MODIS,62,6.1NRT,305.12,14.1,D,,nrt
9.84808,105.2836,318.58,1.35,1.15,2026-04-07,824,Aqua,MODIS,54,6.1NRT,305.64,8.74,D,,nrt
9.84632,105.27833,320.31,1.35,1.15,2026-04-07,824,Aqua,MODIS,67,6.1NRT,306.16,11.03,D,,nrt
9.90627,105.41705,319.0,1.38,1.16,2026-04-07,824,Aqua,MODIS,65,6.1NRT,304.66,13.91,D,,nrt
9.91146,105.37921,323.89,1.37,1.16,2026-04-07,824,Aqua,MODIS,74,6.1NRT,304.03,20.24,D,,nrt
9.90981,105.36712,316.83,1.37,1.16,2026-04-07,824,Aqua,MODIS,33,6.1NRT,303.45,8.06,D,,nrt
9.9065,105.34302,344.03,1.36,1.16,2026-04-07,824,Aqua,MODIS,91,6.1NRT,305.69,62.41,D,,nrt
9.90485,105.33099,323.66,1.36,1.16,2026-04-07,824,Aqua,MODIS,73,6.1NRT,305.03,15.97,D,,nrt
9.91166,105.3056,318.88,1.36,1.15,2026-04-07,824,Aqua,MODIS,36,6.1NRT,304.77,9.18,D,,nrt
9.90857,105.20921,317.34,1.34,1.15,2026-04-07,824,Aqua,MODIS,60,6.1NRT,304.49,7.41,D,,nrt
9.90693,105.19744,318.71,1.33,1.14,2026-04-07,824,Aqua,MODIS,64,6.1NRT,305.42,9.24,D,,nrt
9.94362,105.31333,322.69,1.36,1.15,2026-04-07,824,Aqua,MODIS,69,6.1NRT,304.68,15.6,D,,nrt
9.94286,105.3065,317.91,1.36,1.15,2026-04-07,824,Aqua,MODIS,40,6.1NRT,304.43,9.17,D,,nrt
9.98819,105.33688,338.25,1.37,1.16,2026-04-07,824,Aqua,MODIS,88,6.1NRT,304.98,48.68,D,,nrt
9.98491,105.31281,318.37,1.36,1.16,2026-04-07,824,Aqua,MODIS,63,6.1NRT,304.04,11.25,D,,nrt
9.99997,105.34753,318.64,1.37,1.16,2026-04-07,824,Aqua,MODIS,63,6.1NRT,304.3,11.89,D,,nrt
10.1259,105.60113,319.23,1.43,1.18,2026-04-07,824,Aqua,MODIS,64,6.1NRT,303.67,13.4,D,,nrt
10.08246,105.20834,328.76,1.34,1.15,2026-04-07,824,Aqua,MODIS,53,6.1NRT,306.05,22.87,D,,nrt
10.10754,105.24118,358.73,1.35,1.15,2026-04-07,824,Aqua,MODIS,99,6.1NRT,305.81,110.3,D,,nrt
10.10588,105.22927,340.61,1.35,1.15,2026-04-07,824,Aqua,MODIS,89,6.1NRT,306.39,49.0,D,,nrt
10.15022,105.32626,320.37,1.37,1.16,2026-04-07,824,Aqua,MODIS,66,6.1NRT,303.45,14.99,D,,nrt
10.14289,105.12084,324.23,1.33,1.14,2026-04-07,824,Aqua,MODIS,73,6.1NRT,303.84,19.4,D,,nrt
10.18764,105.22304,322.58,1.35,1.15,2026-04-07,824,Aqua,MODIS,43,6.1NRT,304.9,13.88,D,,nrt
10.27699,105.67132,323.32,1.46,1.19,2026-04-07,824,Aqua,MODIS,72,6.1NRT,305.14,20.6,D,,nrt
10.27093,105.39069,328.43,1.39,1.17,2026-04-07,824,Aqua,MODIS,79,6.1NRT,302.86,28.84,D,,nrt
10.2778,105.36475,319.25,1.39,1.17,2026-04-07,824,Aqua,MODIS,49,6.1NRT,302.68,11.02,D,,nrt
10.21359,104.8241,318.71,1.28,1.12,2026-04-07,824,Aqua,MODIS,62,6.1NRT,304.29,9.85,D,,nrt
10.29819,105.36191,333.42,1.39,1.17,2026-04-07,824,Aqua,MODIS,84,6.1NRT,302.73,37.49,D,,nrt
10.26058,104.94488,335.29,1.3,1.13,2026-04-07,824,Aqua,MODIS,85,6.1NRT,303.48,39.96,D,,nrt
10.25897,104.93343,327.98,1.3,1.13,2026-04-07,824,Aqua,MODIS,78,6.1NRT,303.07,25.86,D,,nrt
10.26174,104.93791,320.62,1.3,1.13,2026-04-07,824,Aqua,MODIS,67,6.1NRT,303.71,14.75,D,,nrt
10.31994,105.14355,324.82,1.34,1.15,2026-04-07,824,Aqua,MODIS,74,6.1NRT,304.55,19.26,D,,nrt
10.26424,104.66243,325.78,1.25,1.11,2026-04-07,824,Aqua,MODIS,76,6.1NRT,303.76,19.54,D,,nrt
10.34817,105.20024,318.91,1.35,1.15,2026-04-07,824,Aqua,MODIS,59,6.1NRT,303.78,11.18,D,,nrt
10.35169,105.15117,317.15,1.34,1.15,2026-04-07,824,Aqua,MODIS,27,6.1NRT,304.13,7.85,D,,nrt
10.40513,105.17441,318.02,1.35,1.15,2026-04-07,824,Aqua,MODIS,60,6.1NRT,303.25,10.86,D,,nrt
10.43343,105.23154,317.56,1.36,1.16,2026-04-07,824,Aqua,MODIS,56,6.1NRT,303.76,9.72,D,,nrt
10.48221,105.43696,319.74,1.41,1.18,2026-04-07,824,Aqua,MODIS,65,6.1NRT,305.41,13.26,D,,nrt
10.46546,105.23935,317.95,1.37,1.16,2026-04-07,824,Aqua,MODIS,36,6.1NRT,302.81,8.58,D,,nrt
10.46379,105.22729,327.31,1.36,1.16,2026-04-07,824,Aqua,MODIS,77,6.1NRT,302.84,23.86,D,,nrt
10.48404,105.22446,320.69,1.36,1.16,2026-04-07,824,Aqua,MODIS,37,6.1NRT,303.52,12.45,D,,nrt
10.48471,105.22978,321.07,1.37,1.16,2026-04-07,824,Aqua,MODIS,60,6.1NRT,303.22,13.41,D,,nrt
10.50456,105.30126,323.01,1.38,1.16,2026-04-07,824,Aqua,MODIS,70,6.1NRT,303.65,19.42,D,,nrt
10.54975,105.56194,320.18,1.44,1.19,2026-04-07,824,Aqua,MODIS,40,6.1NRT,305.87,11.96,D,,nrt
10.519,105.10304,321.38,1.34,1.15,2026-04-07,824,Aqua,MODIS,19,6.1NRT,304.34,12.5,D,,nrt
10.52149,104.90041,322.82,1.3,1.13,2026-04-07,824,Aqua,MODIS,70,6.1NRT,305.03,15.39,D,,nrt
10.61191,105.47584,337.8,1.42,1.18,2026-04-07,824,Aqua,MODIS,87,6.1NRT,303.69,49.16,D,,nrt
10.61017,105.46326,345.12,1.42,1.18,2026-04-07,824,Aqua,MODIS,92,6.1NRT,304.43,69.77,D,,nrt
10.61807,105.46931,361.08,1.42,1.18,2026-04-07,824,Aqua,MODIS,100,6.1NRT,305.36,132.05,D,,nrt
10.6164,105.45672,328.92,1.42,1.18,2026-04-07,824,Aqua,MODIS,78,6.1NRT,304.95,27.5,D,,nrt
10.63682,105.5312,321.34,1.44,1.19,2026-04-07,824,Aqua,MODIS,65,6.1NRT,304.47,14.74,D,,nrt
10.51425,104.62006,318.98,1.25,1.11,2026-04-07,824,Aqua,MODIS,51,6.1NRT,302.84,8.96,D,,nrt
10.63762,105.22736,324.6,1.37,1.16,2026-04-07,824,Aqua,MODIS,54,6.1NRT,304.8,18.53,D,,nrt
10.67988,105.3143,326.58,1.39,1.17,2026-04-07,824,Aqua,MODIS,12,6.1NRT,307.84,15.08,D,,nrt
10.68846,105.30056,325.53,1.39,1.17,2026-04-07,824,Aqua,MODIS,50,6.1NRT,306.7,14.3,D,,nrt
10.71525,105.42337,323.82,1.42,1.18,2026-04-07,824,Aqua,MODIS,69,6.1NRT,306.36,18.39,D,,nrt
10.68277,105.10394,325.04,1.35,1.15,2026-04-07,824,Aqua,MODIS,71,6.1NRT,304.29,19.0,D,,nrt
10.80344,105.60592,318.82,1.46,1.2,2026-04-07,824,Aqua,MODIS,43,6.1NRT,303.42,10.93,D,,nrt
10.77365,105.38971,326.17,1.41,1.18,2026-04-07,824,Aqua,MODIS,59,6.1NRT,307.88,20.75,D,,nrt
10.90425,106.26154,319.11,1.64,1.26,2026-04-07,824,Aqua,MODIS,50,6.1NRT,304.26,11.32,D,,nrt
10.90472,106.25583,327.81,1.64,1.26,2026-04-07,824,Aqua,MODIS,75,6.1NRT,304.52,31.11,D,,nrt
10.84863,105.58083,334.67,1.46,1.19,2026-04-07,824,Aqua,MODIS,83,6.1NRT,305.82,42.31,D,,nrt
10.82467,105.4025,325.76,1.42,1.18,2026-04-07,824,Aqua,MODIS,68,6.1NRT,307.51,22.44,D,,nrt
10.81333,105.16565,322.32,1.37,1.16,2026-04-07,824,Aqua,MODIS,63,6.1NRT,305.9,14.95,D,,nrt
10.91199,105.73219,319.64,1.5,1.21,2026-04-07,824,Aqua,MODIS,56,6.1NRT,302.94,14.25,D,,nrt
10.86073,105.35923,324.21,1.41,1.18,2026-04-07,824,Aqua,MODIS,69,6.1NRT,304.51,16.52,D,,nrt
10.85901,105.34676,330.9,1.41,1.17,2026-04-07,824,Aqua,MODIS,79,6.1NRT,305.19,29.57,D,,nrt
10.89532,105.55434,322.46,1.46,1.19,2026-04-07,824,Aqua,MODIS,33,6.1NRT,305.2,12.65,D,,nrt
10.90406,105.53999,322.32,1.46,1.19,2026-04-07,824,Aqua,MODIS,26,6.1NRT,306.46,11.78,D,,nrt
10.87401,105.31247,326.19,1.4,1.17,2026-04-07,824,Aqua,MODIS,72,6.1NRT,305.57,17.99,D,,nrt
10.88096,105.28629,321.8,1.4,1.17,2026-04-07,824,Aqua,MODIS,63,6.1NRT,305.06,11.93,D,,nrt
10.9528,105.7468,318.7,1.51,1.21,2026-04-07,824,Aqua,MODIS,49,6.1NRT,302.95,11.58,D,,nrt
10.95104,105.73347,320.65,1.5,1.21,2026-04-07,824,Aqua,MODIS,60,6.1NRT,302.92,15.08,D,,nrt
11.00399,105.72616,331.99,1.5,1.21,2026-04-07,824,Aqua,MODIS,80,6.1NRT,302.0,35.76,D,,nrt
11.00217,105.71288,321.01,1.5,1.21,2026-04-07,824,Aqua,MODIS,20,6.1NRT,303.25,11.64,D,,nrt
11.00799,105.71992,331.84,1.5,1.21,2026-04-07,824,Aqua,MODIS,80,6.1NRT,301.47,34.79,D,,nrt
19.29377,105.53139,322.91,1.95,1.36,2026-04-07,826,Aqua,MODIS,73,6.1NRT,305.36,24.33,D,,nrt
19.24622,104.18261,314.7,1.55,1.23,2026-04-07,826,Aqua,MODIS,58,6.1NRT,299.41,13.26,D,,nrt
19.39038,105.26277,346.55,1.86,1.33,2026-04-07,826,Aqua,MODIS,93,6.1NRT,306.26,110.24,D,,nrt
19.46942,105.68027,324.44,2.01,1.38,2026-04-07,826,Aqua,MODIS,57,6.1NRT,304.71,35.02,D,,nrt
19.51936,105.00735,323.64,1.79,1.31,2026-04-07,826,Aqua,MODIS,75,6.1NRT,302.7,30.76,D,,nrt
19.42652,103.94435,323.19,1.5,1.21,2026-04-07,826,Aqua,MODIS,24,6.1NRT,305.01,18.7,D,,nrt
19.72145,104.97064,315.81,1.79,1.31,2026-04-07,826,Aqua,MODIS,54,6.1NRT,303.02,13.14,D,,nrt
19.61163,103.99539,321.38,1.52,1.22,2026-04-07,826,Aqua,MODIS,42,6.1NRT,305.79,15.84,D,,nrt
19.72018,104.98259,318.55,1.8,1.31,2026-04-07,826,Aqua,MODIS,66,6.1NRT,303.03,17.6,D,,nrt
19.617,104.00301,319.16,1.52,1.22,2026-04-07,826,Aqua,MODIS,60,6.1NRT,304.67,11.48,D,,nrt
19.77436,105.25201,318.8,1.89,1.34,2026-04-07,826,Aqua,MODIS,66,6.1NRT,303.04,19.7,D,,nrt
20.09971,105.16911,319.79,1.88,1.34,2026-04-07,826,Aqua,MODIS,70,6.1NRT,299.65,28.77,D,,nrt
20.10617,105.16245,317.97,1.88,1.34,2026-04-07,826,Aqua,MODIS,67,6.1NRT,299.03,22.96,D,,nrt
20.50477,105.61206,317.85,2.06,1.4,2026-04-07,826,Aqua,MODIS,68,6.1NRT,301.58,19.76,D,,nrt
20.50257,105.59282,330.45,2.05,1.39,2026-04-07,826,Aqua,MODIS,83,6.1NRT,301.94,59.63,D,,nrt
20.81054,106.60252,314.79,2.48,1.52,2026-04-07,826,Aqua,MODIS,52,6.1NRT,297.12,23.22,D,,nrt
20.77181,105.24068,314.57,1.95,1.36,2026-04-07,826,Aqua,MODIS,0,6.1NRT,298.2,15.01,D,,nrt
20.84481,104.80804,318.64,1.81,1.32,2026-04-07,826,Aqua,MODIS,69,6.1NRT,299.95,19.38,D,,nrt
20.7422,103.50185,312.96,1.46,1.19,2026-04-07,828,Aqua,MODIS,46,6.1NRT,295.42,11.28,D,,nrt
20.74062,103.48932,315.31,1.46,1.19,2026-04-07,828,Aqua,MODIS,62,6.1NRT,295.48,14.46,D,,nrt
20.74896,103.49353,333.7,1.46,1.19,2026-04-07,828,Aqua,MODIS,85,6.1NRT,295.85,49.46,D,,nrt
20.74753,103.48174,313.18,1.46,1.19,2026-04-07,828,Aqua,MODIS,36,6.1NRT,295.85,10.93,D,,nrt
20.75516,103.37111,319.04,1.43,1.18,2026-04-07,828,Aqua,MODIS,70,6.1NRT,297.89,18.41,D,,nrt
20.7893,103.39203,314.25,1.44,1.19,2026-04-07,828,Aqua,MODIS,59,6.1NRT,297.4,11.24,D,,nrt
20.78818,103.29943,312.19,1.42,1.18,2026-04-07,828,Aqua,MODIS,50,6.1NRT,296.03,9.59,D,,nrt
20.80338,103.33685,346.89,1.42,1.18,2026-04-07,828,Aqua,MODIS,94,6.1NRT,297.6,83.63,D,,nrt
20.80183,103.32449,351.05,1.42,1.18,2026-04-07,828,Aqua,MODIS,96,6.1NRT,298.53,97.74,D,,nrt
20.80967,103.32987,345.88,1.42,1.18,2026-04-07,828,Aqua,MODIS,93,6.1NRT,297.25,80.88,D,,nrt
20.8082,103.31778,318.72,1.42,1.18,2026-04-07,828,Aqua,MODIS,69,6.1NRT,296.85,18.7,D,,nrt
21.34236,107.20095,310.88,2.8,1.6,2026-04-07,828,Aqua,MODIS,26,6.1NRT,295.46,20.47,D,,nrt
20.95946,103.11842,317.72,1.39,1.17,2026-04-07,828,Aqua,MODIS,58,6.1NRT,293.56,16.0,D,,nrt
21.08281,103.45755,321.61,1.46,1.2,2026-04-07,828,Aqua,MODIS,73,6.1NRT,296.82,24.66,D,,nrt
21.11795,103.56748,316.55,1.49,1.21,2026-04-07,828,Aqua,MODIS,20,6.1NRT,298.86,11.33,D,,nrt
21.11621,103.55368,320.11,1.49,1.2,2026-04-07,828,Aqua,MODIS,66,6.1NRT,298.59,18.24,D,,nrt
21.11325,103.56087,324.01,1.49,1.21,2026-04-07,828,Aqua,MODIS,77,6.1NRT,298.85,23.94,D,,nrt
21.35663,105.06705,312.06,1.93,1.36,2026-04-07,828,Aqua,MODIS,50,6.1NRT,296.48,11.53,D,,nrt
21.19766,103.15795,312.8,1.4,1.17,2026-04-07,828,Aqua,MODIS,40,6.1NRT,297.52,8.35,D,,nrt
21.2982,102.89185,314.3,1.35,1.15,2026-04-07,828,Aqua,MODIS,46,6.1NRT,294.36,10.06,D,,nrt
21.47559,103.57739,316.1,1.51,1.21,2026-04-07,828,Aqua,MODIS,65,6.1NRT,299.46,12.94,D,,nrt
21.89101,106.13712,321.17,2.37,1.49,2026-04-07,828,Aqua,MODIS,73,6.1NRT,298.07,42.98,D,,nrt
21.76323,104.94799,313.71,1.91,1.35,2026-04-07,828,Aqua,MODIS,43,6.1NRT,296.61,14.93,D,,nrt
21.62713,103.23535,315.31,1.44,1.19,2026-04-07,828,Aqua,MODIS,53,6.1NRT,300.24,9.52,D,,nrt
21.63442,103.2279,315.47,1.44,1.19,2026-04-07,828,Aqua,MODIS,34,6.1NRT,299.65,12.25,D,,nrt
21.71693,103.29724,312.46,1.46,1.19,2026-04-07,828,Aqua,MODIS,29,6.1NRT,298.73,6.77,D,,nrt
21.78461,102.78422,318.16,1.35,1.15,2026-04-07,828,Aqua,MODIS,70,6.1NRT,300.48,12.4,D,,nrt
21.85118,103.2412,323.54,1.45,1.19,2026-04-07,828,Aqua,MODIS,76,6.1NRT,301.8,22.73,D,,nrt
22.06174,104.94308,315.96,1.93,1.36,2026-04-07,828,Aqua,MODIS,62,6.1NRT,298.35,18.92,D,,nrt
22.05958,104.92388,314.01,1.93,1.36,2026-04-07,828,Aqua,MODIS,56,6.1NRT,297.37,15.02,D,,nrt
22.10264,104.93141,312.15,1.93,1.36,2026-04-07,828,Aqua,MODIS,44,6.1NRT,297.49,10.83,D,,nrt
21.85553,102.70408,320.77,1.34,1.15,2026-04-07,828,Aqua,MODIS,74,6.1NRT,301.14,14.38,D,,nrt
21.85388,102.6907,324.35,1.34,1.15,2026-04-07,828,Aqua,MODIS,78,6.1NRT,301.64,20.41,D,,nrt
21.99109,103.55731,313.82,1.53,1.22,2026-04-07,828,Aqua,MODIS,57,6.1NRT,300.11,9.54,D,,nrt
21.89569,102.69859,317.9,1.34,1.15,2026-04-07,828,Aqua,MODIS,70,6.1NRT,299.93,11.31,D,,nrt
22.168,104.87013,313.0,1.91,1.35,2026-04-07,828,Aqua,MODIS,50,6.1NRT,299.08,11.48,D,,nrt
22.2895,104.75063,315.6,1.89,1.34,2026-04-07,828,Aqua,MODIS,60,6.1NRT,300.02,16.44,D,,nrt
22.20105,103.36617,321.33,1.5,1.21,2026-04-07,828,Aqua,MODIS,66,6.1NRT,306.16,13.57,D,,nrt
22.12623,102.65858,319.61,1.34,1.15,2026-04-07,828,Aqua,MODIS,71,6.1NRT,305.48,11.05,D,,nrt
22.44177,105.07397,316.14,2.0,1.38,2026-04-07,828,Aqua,MODIS,63,6.1NRT,299.09,20.83,D,,nrt
22.28183,103.19101,332.09,1.46,1.19,2026-04-07,828,Aqua,MODIS,84,6.1NRT,303.86,36.65,D,,nrt
22.28042,103.17918,318.36,1.46,1.19,2026-04-07,828,Aqua,MODIS,49,6.1NRT,303.48,9.19,D,,nrt
22.24606,102.72541,324.46,1.36,1.16,2026-04-07,828,Aqua,MODIS,77,6.1NRT,303.89,20.37,D,,nrt
22.2445,102.71282,332.14,1.36,1.15,2026-04-07,828,Aqua,MODIS,84,6.1NRT,305.09,34.12,D,,nrt
22.1958,102.32396,313.01,1.29,1.13,2026-04-07,828,Aqua,MODIS,54,6.1NRT,297.76,9.14,D,,nrt
22.19444,102.31316,313.27,1.28,1.12,2026-04-07,828,Aqua,MODIS,55,6.1NRT,300.1,9.32,D,,nrt
22.3046,103.11658,323.04,1.45,1.19,2026-04-07,828,Aqua,MODIS,75,6.1NRT,301.17,22.86,D,,nrt
22.24089,102.52105,320.33,1.32,1.14,2026-04-07,828,Aqua,MODIS,69,6.1NRT,305.52,12.72,D,,nrt
22.23934,102.5088,328.53,1.32,1.14,2026-04-07,828,Aqua,MODIS,81,6.1NRT,305.12,25.67,D,,nrt
22.21342,102.22729,324.83,1.27,1.12,2026-04-07,828,Aqua,MODIS,77,6.1NRT,301.73,20.14,D,,nrt
22.21194,102.21576,328.5,1.27,1.12,2026-04-07,828,Aqua,MODIS,81,6.1NRT,302.12,26.34,D,,nrt
22.28107,102.67749,316.98,1.35,1.15,2026-04-07,828,Aqua,MODIS,63,6.1NRT,301.78,10.58,D,,nrt
22.27959,102.66579,315.34,1.35,1.15,2026-04-07,828,Aqua,MODIS,57,6.1NRT,302.43,8.1,D,,nrt
22.22314,102.22551,319.83,1.27,1.12,2026-04-07,828,Aqua,MODIS,44,6.1NRT,301.31,11.99,D,,nrt
22.22167,102.21412,326.52,1.27,1.12,2026-04-07,828,Aqua,MODIS,79,6.1NRT,301.46,22.42,D,,nrt
